matchid,team,innings,remaining_overs,remaining_wickets,runs.total
1000895,Australia,1,3,-106,0
1000895,Australia,1,3,-106,4
1000895,Australia,1,3,-106,1
1000895,Australia,1,3,-107,0
1000895,Australia,1,2,-107,1
1000895,Australia,1,2,-107,4
1000895,Australia,1,2,-107,1
1000895,Australia,1,2,-107,2
1000895,Australia,1,2,-107,1
1000895,Australia,1,2,-107,2
1000895,Australia,1,1,-107,1
1000895,Australia,1,1,-107,2
1000895,Australia,1,1,-107,1
1000895,Australia,1,1,-107,1
1000895,Australia,1,1,-107,1
1000895,Australia,1,1,-107,1
1000895,Australia,1,1,-107,1
1000895,Pakistan,2,50,10,1
1000895,Pakistan,2,50,10,1
1000895,Pakistan,2,50,9,0
1000895,Pakistan,2,50,8,0
1000895,Pakistan,2,50,8,1
1000895,Pakistan,2,50,8,2
1000895,Pakistan,2,50,7,0
1000895,Pakistan,2,50,6,0
1000895,Pakistan,2,49,5,0
1000895,Pakistan,2,49,4,0
1000895,Pakistan,2,49,4,1
1000895,Pakistan,2,49,3,0
1000895,Pakistan,2,49,2,0
1000895,Pakistan,2,49,1,0
1000895,Pakistan,2,48,0,0
1000895,Pakistan,2,48,-1,0
1000895,Pakistan,2,48,-1,4
1000895,Pakistan,2,48,-2,0
1000895,Pakistan,2,48,-3,0
1000895,Pakistan,2,48,-3,1
1000895,Pakistan,2,47,-3,1
1000895,Pakistan,2,47,-4,0
1000895,Pakistan,2,47,-4,3
1000895,Pakistan,2,47,-5,0
1000895,Pakistan,2,47,-6,0
1000895,Pakistan,2,47,-7,0
1000895,Pakistan,2,47,-7,4
1000895,Pakistan,2,46,-8,0
1000895,Pakistan,2,46,-8,3
1000895,Pakistan,2,46,-9,0
1000895,Pakistan,2,46,-10,0
1000895,Pakistan,2,46,-11,0
1000895,Pakistan,2,46,-12,0
1000895,Pakistan,2,45,-13,0
1000895,Pakistan,2,45,-14,0
1000895,Pakistan,2,45,-14,1
1000895,Pakistan,2,45,-15,0
1000895,Pakistan,2,45,-16,0
1000895,Pakistan,2,45,-17,0
1000895,Pakistan,2,45,-17,1
1000895,Pakistan,2,44,-17,1
1000895,Pakistan,2,44,-17,4
1000895,Pakistan,2,44,-18,0
1000895,Pakistan,2,44,-18,1
1000895,Pakistan,2,44,-19,0
1000895,Pakistan,2,44,-20,0
1000895,Pakistan,2,43,-21,0
1000895,Pakistan,2,43,-21,4
1000895,Pakistan,2,43,-21,2
1000895,Pakistan,2,43,-21,4
1000895,Pakistan,2,43,-22,0
1000895,Pakistan,2,43,-22,1
1000895,Pakistan,2,42,-23,0
1000895,Pakistan,2,42,-23,1
1000895,Pakistan,2,42,-23,1
1000895,Pakistan,2,42,-24,0
1000895,Pakistan,2,42,-25,0
1000895,Pakistan,2,42,-25,1
1000895,Pakistan,2,41,-25,1
1000895,Pakistan,2,41,-26,0
1000895,Pakistan,2,41,-27,0
1000895,Pakistan,2,41,-28,0
1000895,Pakistan,2,41,-28,1
1000895,Pakistan,2,41,-28,4
1000895,Pakistan,2,40,-29,0
1000895,Pakistan,2,40,-30,0
1000895,Pakistan,2,40,-31,0
1000895,Pakistan,2,40,-31,2
1000895,Pakistan,2,40,-31,2
1000895,Pakistan,2,40,-32,0
1000895,Pakistan,2,39,-32,1
1000895,Pakistan,2,39,-33,0
1000895,Pakistan,2,39,-33,4
1000895,Pakistan,2,39,-33,1
1000895,Pakistan,2,39,-34,0
1000895,Pakistan,2,39,-34,4
1000895,Pakistan,2,38,-34,4
1000895,Pakistan,2,38,-34,1
1000895,Pakistan,2,38,-34,1
1000895,Pakistan,2,38,-35,0
1000895,Pakistan,2,38,-36,0
1000895,Pakistan,2,38,-37,0
1000895,Pakistan,2,37,-38,0
1000895,Pakistan,2,37,-39,0
1000895,Pakistan,2,37,-39,1
1000895,Pakistan,2,37,-40,0
1000895,Pakistan,2,37,-40,2
1000895,Pakistan,2,37,-41,0
1000895,Pakistan,2,36,-41,1
1000895,Pakistan,2,36,-41,1
1000895,Pakistan,2,36,-42,0
1000895,Pakistan,2,36,-42,4
1000895,Pakistan,2,36,-42,1
1000895,Pakistan,2,36,-42,1
1000895,Pakistan,2,35,-42,1
1000895,Pakistan,2,35,-42,1
1000895,Pakistan,2,35,-42,1
1000895,Pakistan,2,35,-43,0
1000895,Pakistan,2,35,-43,4
1000895,Pakistan,2,35,-43,1
1000895,Pakistan,2,34,-44,0
1000895,Pakistan,2,34,-44,1
1000895,Pakistan,2,34,-45,0
1000895,Pakistan,2,34,-45,1
1000895,Pakistan,2,34,-45,1
1000895,Pakistan,2,34,-45,1
1000895,Pakistan,2,33,-46,0
1000895,Pakistan,2,33,-47,0
1000895,Pakistan,2,33,-47,1
1000895,Pakistan,2,33,-47,2
1000895,Pakistan,2,33,-48,0
1000895,Pakistan,2,33,-48,1
1000895,Pakistan,2,33,-48,1
1000895,Pakistan,2,32,-48,1
1000895,Pakistan,2,32,-48,1
1000895,Pakistan,2,32,-48,4
1000895,Pakistan,2,32,-48,1
1000895,Pakistan,2,32,-48,1
1000895,Pakistan,2,32,-48,1
1000895,Pakistan,2,31,-48,3
1000895,Pakistan,2,31,-48,2
1000895,Pakistan,2,31,-49,0
1000895,Pakistan,2,31,-50,0
1000895,Pakistan,2,31,-50,1
1000895,Pakistan,2,31,-51,0
1000895,Pakistan,2,30,-51,1
1000895,Pakistan,2,30,-51,1
1000895,Pakistan,2,30,-52,0
1000895,Pakistan,2,30,-52,1
1000895,Pakistan,2,30,-52,1
1000895,Pakistan,2,30,-53,0
1000895,Pakistan,2,29,-53,6
1000895,Pakistan,2,29,-54,0
1000895,Pakistan,2,29,-55,0
1000895,Pakistan,2,29,-55,1
1000895,Pakistan,2,29,-55,1
1000895,Pakistan,2,29,-55,6
1000895,Pakistan,2,28,-56,0
1000895,Pakistan,2,28,-57,0
1000895,Pakistan,2,28,-58,0
1000895,Pakistan,2,28,-58,1
1000895,Pakistan,2,28,-58,1
1000895,Pakistan,2,28,-58,1
1000895,Pakistan,2,27,-58,1
1000895,Pakistan,2,27,-58,1
1000895,Pakistan,2,27,-58,1
1000895,Pakistan,2,27,-58,1
1000895,Pakistan,2,27,-58,1
1000895,Pakistan,2,27,-59,0
1000895,Pakistan,2,26,-60,0
1000895,Pakistan,2,26,-61,0
1000895,Pakistan,2,26,-61,1
1000895,Pakistan,2,26,-62,0
1000895,Pakistan,2,26,-63,0
1000895,Pakistan,2,26,-64,0
1000895,Pakistan,2,25,-64,1
1000895,Pakistan,2,25,-65,0
1000895,Pakistan,2,25,-65,1
1000895,Pakistan,2,25,-65,1
1000895,Pakistan,2,25,-65,1
1000895,Pakistan,2,25,-65,1
1000895,Pakistan,2,24,-66,0
1000895,Pakistan,2,24,-67,0
1000895,Pakistan,2,24,-68,0
1000895,Pakistan,2,24,-69,0
1000895,Pakistan,2,24,-70,0
1000895,Pakistan,2,24,-71,0
1000895,Pakistan,2,23,-71,4
1000895,Pakistan,2,23,-72,0
1000895,Pakistan,2,23,-72,1
1000895,Pakistan,2,23,-72,1
1000895,Pakistan,2,23,-72,1
1000895,Pakistan,2,23,-73,0
1000895,Pakistan,2,22,-73,4
1000895,Pakistan,2,22,-73,1
1000895,Pakistan,2,22,-73,1
1000895,Pakistan,2,22,-73,1
1000895,Pakistan,2,22,-73,1
1000895,Pakistan,2,22,-73,2
1000895,Pakistan,2,22,-73,1
1000895,Pakistan,2,21,-73,2
1000895,Pakistan,2,21,-73,1
1000895,Pakistan,2,21,-73,6
1000895,Pakistan,2,21,-73,1
1000895,Pakistan,2,21,-74,0
1000895,Pakistan,2,21,-74,2
1000895,Pakistan,2,20,-75,0
1000895,Pakistan,2,20,-75,1
1000895,Pakistan,2,20,-75,2
1000895,Pakistan,2,20,-75,2
1000895,Pakistan,2,20,-75,1
1000895,Pakistan,2,20,-76,0
1000895,Pakistan,2,20,-77,0
1000895,Pakistan,2,19,-77,2
1000895,Pakistan,2,19,-77,1
1000895,Pakistan,2,19,-78,0
1000895,Pakistan,2,19,-78,1
1000895,Pakistan,2,19,-78,1
1000895,Pakistan,2,19,-78,1
1000895,Pakistan,2,18,-79,0
1000895,Pakistan,2,18,-79,1
1000895,Pakistan,2,18,-79,1
1000895,Pakistan,2,18,-79,1
1000895,Pakistan,2,18,-79,1
1000895,Pakistan,2,18,-80,0
1000895,Pakistan,2,18,-80,2
1000895,Pakistan,2,17,-81,0
1000895,Pakistan,2,17,-82,0
1000895,Pakistan,2,17,-82,1
1000895,Pakistan,2,17,-83,0
1000895,Pakistan,2,17,-83,1
1000895,Pakistan,2,17,-83,4
1000895,Pakistan,2,16,-83,2
1000895,Pakistan,2,16,-84,0
1000895,Pakistan,2,16,-84,1
1000895,Pakistan,2,16,-85,0
1000895,Pakistan,2,16,-85,1
1000895,Pakistan,2,16,-86,0
1000895,Pakistan,2,15,-86,1
1000895,Pakistan,2,15,-87,0
1000895,Pakistan,2,15,-87,4
1000895,Pakistan,2,15,-87,4
1000895,Pakistan,2,15,-87,4
1000895,Pakistan,2,15,-87,1
1000895,Pakistan,2,14,-87,1
1000895,Pakistan,2,14,-87,1
1000895,Pakistan,2,14,-87,1
1000895,Pakistan,2,14,-88,0
1000895,Pakistan,2,14,-89,0
1000895,Pakistan,2,14,-89,1
1000895,Pakistan,2,14,-90,0
1000895,Pakistan,2,14,-90,1
1000895,Pakistan,2,13,-91,0
1000895,Pakistan,2,13,-92,0
1000895,Pakistan,2,13,-92,1
1000895,Pakistan,2,13,-92,1
1000895,Pakistan,2,13,-92,1
1000895,Pakistan,2,13,-92,1
1000895,Pakistan,2,12,-92,1
1000895,Pakistan,2,12,-92,1
1000895,Pakistan,2,12,-92,4
1000895,Pakistan,2,12,-93,0
1000895,Pakistan,2,12,-93,2
1000895,Pakistan,2,12,-93,4
1000895,Pakistan,2,12,-94,0
1000895,Pakistan,2,11,-94,1
1000895,Pakistan,2,11,-95,0
1000895,Pakistan,2,11,-95,4
1000895,Pakistan,2,11,-95,1
1000895,Pakistan,2,11,-95,2
1000895,Pakistan,2,11,-96,0
1000895,Pakistan,2,10,-97,0
1000895,Pakistan,2,10,-98,0
1000895,Pakistan,2,10,-98,1
1000895,Pakistan,2,10,-98,1
1000895,Pakistan,2,10,-98,1
1000895,Pakistan,2,10,-98,1
1000895,Pakistan,2,9,-99,0
1000895,Pakistan,2,9,-99,4
1000895,Pakistan,2,9,-99,4
1000895,Pakistan,2,9,-100,0
1000895,Pakistan,2,9,-100,1
1000895,Pakistan,2,9,-101,0
1000895,Pakistan,2,8,-101,1
1000895,Pakistan,2,8,-101,2
1000895,Pakistan,2,8,-102,0
1000895,Pakistan,2,8,-102,4
1000895,Pakistan,2,8,-103,0
1000895,Pakistan,2,8,-103,6
1000895,Pakistan,2,7,-103,4
1000895,Pakistan,2,7,-104,0
1000895,Pakistan,2,7,-105,0
1000895,Pakistan,2,7,-105,1
1000895,Pakistan,2,7,-105,1
1000895,Pakistan,2,7,-105,1
1000895,Pakistan,2,6,-105,1
1000895,Pakistan,2,6,-106,0
1000895,Pakistan,2,6,-106,2
1000895,Pakistan,2,6,-107,0
1000895,Pakistan,2,6,-107,1
1000895,Pakistan,2,6,-107,2
1000895,Pakistan,2,6,-107,1
1000895,Pakistan,2,5,-108,0
1000895,Pakistan,2,5,-109,0
1000895,Pakistan,2,5,-110,0
1000895,Pakistan,2,5,-111,0
1000895,Pakistan,2,5,-111,1
1000895,Pakistan,2,5,-111,2
1000895,Pakistan,2,4,-111,1
1000895,Pakistan,2,4,-111,1
1000895,Pakistan,2,4,-111,1
1000895,Pakistan,2,4,-111,1
1000895,Pakistan,2,4,-111,1
1000895,Pakistan,2,4,-111,1
1000895,Pakistan,2,3,-111,1
1000895,Pakistan,2,3,-111,2
1000895,Pakistan,2,3,-111,4
1000895,Pakistan,2,3,-111,1
1000895,Pakistan,2,3,-111,1
1000895,Pakistan,2,3,-112,0
1000895,Pakistan,2,2,-113,0
1000895,Pakistan,2,2,-113,6
1000895,Pakistan,2,2,-113,1
1000895,Pakistan,2,2,-114,0
1000895,Pakistan,2,2,-114,1
1000895,Pakistan,2,2,-115,0
1000895,Pakistan,2,1,-116,0
1001371,Australia,1,50,9,0
1001371,Australia,1,50,9,1
1001371,Australia,1,50,8,0
1001371,Australia,1,50,7,0
1001371,Australia,1,50,7,2
1001371,Australia,1,50,7,4
1001371,Australia,1,49,7,4
1001371,Australia,1,49,6,0
1001371,Australia,1,49,5,0
1001371,Australia,1,49,4,0
1001371,Australia,1,49,3,0
1001371,Australia,1,49,2,0
1001371,Australia,1,48,1,0
1001371,Australia,1,48,0,0
1001371,Australia,1,48,0,2
1001371,Australia,1,48,-1,0
1001371,Australia,1,48,-2,0
1001371,Australia,1,48,-3,0
1001371,Australia,1,47,-4,0
1001371,Australia,1,47,-5,0
1001371,Australia,1,47,-6,0
1001371,Australia,1,47,-6,1
1001371,Australia,1,47,-7,0
1001371,Australia,1,47,-8,0
1001371,Australia,1,47,-9,0
1001371,Australia,1,46,-10,0
1001371,Australia,1,46,-11,0
1001371,Australia,1,46,-12,0
1001371,Australia,1,46,-13,0
1001371,Australia,1,46,-13,1
1001371,Australia,1,46,-14,0
1001371,Australia,1,46,-14,1
1001371,Australia,1,45,-15,0
1001371,Australia,1,45,-16,0
1001371,Australia,1,45,-17,0
1001371,Australia,1,45,-18,0
1001371,Australia,1,45,-19,0
1001371,Australia,1,45,-20,0
1001371,Australia,1,44,-20,3
1001371,Australia,1,44,-20,4
1001371,Australia,1,44,-21,0
1001371,Australia,1,44,-22,0
1001371,Australia,1,44,-22,1
1001371,Australia,1,44,-23,0
1001371,Australia,1,43,-23,1
1001371,Australia,1,43,-23,2
1001371,Australia,1,43,-23,1
1001371,Australia,1,43,-24,0
1001371,Australia,1,43,-25,0
1001371,Australia,1,43,-26,0
1001371,Australia,1,42,-27,0
1001371,Australia,1,42,-28,0
1001371,Australia,1,42,-28,4
1001371,Australia,1,42,-29,0
1001371,Australia,1,42,-29,1
1001371,Australia,1,42,-29,6
1001371,Australia,1,41,-29,4
1001371,Australia,1,41,-30,0
1001371,Australia,1,41,-31,0
1001371,Australia,1,41,-32,0
1001371,Australia,1,41,-32,4
1001371,Australia,1,41,-33,0
1001371,Australia,1,40,-34,0
1001371,Australia,1,40,-34,1
1001371,Australia,1,40,-35,0
1001371,Australia,1,40,-36,0
1001371,Australia,1,40,-37,0
1001371,Australia,1,40,-38,0
1001371,Australia,1,39,-38,1
1001371,Australia,1,39,-39,0
1001371,Australia,1,39,-40,0
1001371,Australia,1,39,-41,0
1001371,Australia,1,39,-41,1
1001371,Australia,1,39,-41,1
1001371,Australia,1,38,-41,1
1001371,Australia,1,38,-41,2
1001371,Australia,1,38,-41,1
1001371,Australia,1,38,-41,1
1001371,Australia,1,38,-41,1
1001371,Australia,1,38,-41,1
1001371,Australia,1,37,-41,2
1001371,Australia,1,37,-42,0
1001371,Australia,1,37,-42,1
1001371,Australia,1,37,-42,4
1001371,Australia,1,37,-43,0
1001371,Australia,1,37,-44,0
1001371,Australia,1,37,-44,1
1001371,Australia,1,36,-45,0
1001371,Australia,1,36,-46,0
1001371,Australia,1,36,-46,2
1001371,Australia,1,36,-47,0
1001371,Australia,1,36,-47,1
1001371,Australia,1,36,-48,0
1001371,Australia,1,35,-49,0
1001371,Australia,1,35,-49,1
1001371,Australia,1,35,-50,0
1001371,Australia,1,35,-51,0
1001371,Australia,1,35,-52,0
1001371,Australia,1,35,-52,1
1001371,Australia,1,34,-53,0
1001371,Australia,1,34,-53,6
1001371,Australia,1,34,-53,1
1001371,Australia,1,34,-54,0
1001371,Australia,1,34,-55,0
1001371,Australia,1,34,-56,0
1001371,Australia,1,33,-56,1
1001371,Australia,1,33,-56,1
1001371,Australia,1,33,-56,1
1001371,Australia,1,33,-56,1
1001371,Australia,1,33,-56,1
1001371,Australia,1,33,-56,1
1001371,Australia,1,32,-57,0
1001371,Australia,1,32,-58,0
1001371,Australia,1,32,-59,0
1001371,Australia,1,32,-59,4
1001371,Australia,1,32,-59,1
1001371,Australia,1,32,-60,0
1001371,Australia,1,31,-60,1
1001371,Australia,1,31,-61,0
1001371,Australia,1,31,-61,1
1001371,Australia,1,31,-62,0
1001371,Australia,1,31,-62,1
1001371,Australia,1,31,-63,0
1001371,Australia,1,30,-64,0
1001371,Australia,1,30,-65,0
1001371,Australia,1,30,-65,1
1001371,Australia,1,30,-66,0
1001371,Australia,1,30,-67,0
1001371,Australia,1,30,-68,0
1001371,Australia,1,29,-69,0
1001371,Australia,1,29,-70,0
1001371,Australia,1,29,-70,2
1001371,Australia,1,29,-70,1
1001371,Australia,1,29,-71,0
1001371,Australia,1,29,-72,0
1001371,Australia,1,28,-73,0
1001371,Australia,1,28,-74,0
1001371,Australia,1,28,-74,1
1001371,Australia,1,28,-74,1
1001371,Australia,1,28,-74,1
1001371,Australia,1,28,-74,1
1001371,Australia,1,28,-75,0
1001371,Australia,1,27,-76,0
1001371,Australia,1,27,-77,0
1001371,Australia,1,27,-78,0
1001371,Australia,1,27,-79,0
1001371,Australia,1,27,-80,0
1001371,Australia,1,27,-80,5
1001371,Australia,1,27,-80,2
1001371,Australia,1,26,-80,4
1001371,Australia,1,26,-80,1
1001371,Australia,1,26,-81,0
1001371,Australia,1,26,-81,2
1001371,Australia,1,26,-81,1
1001371,Australia,1,26,-81,2
1001371,Australia,1,26,-82,0
1001371,Australia,1,26,-82,1
1001371,Australia,1,26,-82,4
1001371,Australia,1,25,-83,0
1001371,Australia,1,25,-83,1
1001371,Australia,1,25,-83,1
1001371,Australia,1,25,-84,0
1001371,Australia,1,25,-85,0
1001371,Australia,1,25,-86,0
1001371,Australia,1,24,-86,1
1001371,Australia,1,24,-86,1
1001371,Australia,1,24,-86,2
1001371,Australia,1,24,-86,4
1001371,Australia,1,24,-87,0
1001371,Australia,1,24,-88,0
1001371,Australia,1,24,-88,1
1001371,Australia,1,23,-88,4
1001371,Australia,1,23,-88,1
1001371,Australia,1,23,-88,1
1001371,Australia,1,23,-89,0
1001371,Australia,1,23,-89,1
1001371,Australia,1,23,-89,4
1001371,Australia,1,22,-89,1
1001371,Australia,1,22,-89,1
1001371,Australia,1,22,-90,0
1001371,Australia,1,22,-90,4
1001371,Australia,1,22,-91,0
1001371,Australia,1,22,-91,4
1001371,Australia,1,21,-92,0
1001371,Australia,1,21,-93,0
1001371,Australia,1,21,-93,1
1001371,Australia,1,21,-94,0
1001371,Australia,1,21,-95,0
1001371,Australia,1,21,-95,1
1001371,Australia,1,20,-95,1
1001371,Australia,1,20,-96,0
1001371,Australia,1,20,-97,0
1001371,Australia,1,20,-97,1
1001371,Australia,1,20,-98,0
1001371,Australia,1,20,-99,0
1001371,Australia,1,19,-100,0
1001371,Australia,1,19,-101,0
1001371,Australia,1,19,-101,1
1001371,Australia,1,19,-102,0
1001371,Australia,1,19,-102,2
1001371,Australia,1,19,-103,0
1001371,Australia,1,18,-103,4
1001371,Australia,1,18,-104,0
1001371,Australia,1,18,-104,1
1001371,Australia,1,18,-105,0
1001371,Australia,1,18,-105,1
1001371,Australia,1,18,-105,1
1001371,Australia,1,17,-106,0
1001371,Australia,1,17,-107,0
1001371,Australia,1,17,-108,0
1001371,Australia,1,17,-108,1
1001371,Australia,1,17,-108,1
1001371,Australia,1,17,-108,1
1001371,Australia,1,16,-108,1
1001371,Australia,1,16,-108,1
1001371,Australia,1,16,-108,1
1001371,Australia,1,16,-108,1
1001371,Australia,1,16,-108,4
1001371,Australia,1,16,-108,1
1001371,Australia,1,16,-108,1
1001371,Australia,1,16,-109,0
1001371,Australia,1,15,-109,1
1001371,Australia,1,15,-109,2
1001371,Australia,1,15,-110,0
1001371,Australia,1,15,-111,0
1001371,Australia,1,15,-111,1
1001371,Australia,1,15,-111,1
1001371,Australia,1,14,-111,4
1001371,Australia,1,14,-111,2
1001371,Australia,1,14,-111,1
1001371,Australia,1,14,-111,1
1001371,Australia,1,14,-111,1
1001371,Australia,1,14,-112,0
1001371,Australia,1,14,-113,0
1001371,Australia,1,13,-114,0
1001371,Australia,1,13,-114,1
1001371,Australia,1,13,-114,1
1001371,Australia,1,13,-115,0
1001371,Australia,1,13,-115,1
1001371,Australia,1,13,-116,0
1001371,Australia,1,12,-117,0
1001371,Australia,1,12,-117,2
1001371,Australia,1,12,-118,0
1001371,Australia,1,12,-118,4
1001371,Australia,1,12,-118,1
1001371,Australia,1,12,-118,1
1001371,Australia,1,11,-118,1
1001371,Australia,1,11,-118,1
1001371,Australia,1,11,-118,1
1001371,Australia,1,11,-118,1
1001371,Australia,1,11,-118,1
1001371,Australia,1,11,-119,0
1001371,Australia,1,10,-119,1
1001371,Australia,1,10,-119,1
1001371,Australia,1,10,-119,2
1001371,Australia,1,10,-119,2
1001371,Australia,1,10,-119,1
1001371,Australia,1,10,-119,1
1001371,Australia,1,9,-120,0
1001371,Australia,1,9,-120,2
1001371,Australia,1,9,-121,0
1001371,Australia,1,9,-122,0
1001371,Australia,1,9,-122,2
1001371,Australia,1,9,-123,0
1001371,Australia,1,8,-123,1
1001371,Australia,1,8,-123,1
1001371,Australia,1,8,-123,2
1001371,Australia,1,8,-123,5
1001371,Australia,1,8,-123,6
1001371,Australia,1,8,-123,1
1001371,Australia,1,8,-123,2
1001371,Australia,1,7,-123,2
1001371,Australia,1,7,-123,1
1001371,Australia,1,7,-123,1
1001371,Australia,1,7,-123,2
1001371,Australia,1,7,-123,6
1001371,Australia,1,7,-123,1
1001371,Australia,1,6,-123,1
1001371,Australia,1,6,-123,6
1001371,Australia,1,6,-123,1
1001371,Australia,1,6,-123,1
1001371,Australia,1,6,-123,6
1001371,Australia,1,6,-123,6
1001371,Australia,1,5,-123,6
1001371,Australia,1,5,-123,2
1001371,Australia,1,5,-123,4
1001371,Australia,1,5,-123,1
1001371,Australia,1,5,-124,0
1001371,Australia,1,5,-124,2
1001371,Australia,1,4,-124,2
1001371,Australia,1,4,-125,0
1001371,Australia,1,4,-125,4
1001371,Australia,1,4,-126,0
1001371,Australia,1,4,-126,2
1001371,Australia,1,4,-126,1
1001371,Australia,1,3,-126,1
1001371,Australia,1,3,-126,2
1001371,Australia,1,3,-127,0
1001371,Australia,1,3,-128,0
1001371,Australia,1,3,-129,0
1001371,Australia,1,3,-129,1
1001371,Australia,1,3,-130,0
1001371,Australia,1,2,-130,2
1001371,Australia,1,2,-130,4
1001371,Australia,1,2,-130,2
1001371,Australia,1,2,-131,0
1001371,Australia,1,2,-132,0
1001371,Australia,1,2,-132,1
1001371,Australia,1,1,-132,2
1001371,Australia,1,1,-132,4
1001371,Australia,1,1,-132,4
1001371,Australia,1,1,-133,0
1001371,Australia,1,1,-133,2
1001371,Australia,1,1,-134,0
1001371,New Zealand,2,50,9,0
1001371,New Zealand,2,50,8,0
1001371,New Zealand,2,50,7,0
1001371,New Zealand,2,50,6,0
1001371,New Zealand,2,50,5,0
1001371,New Zealand,2,50,4,0
1001371,New Zealand,2,49,4,2
1001371,New Zealand,2,49,4,1
1001371,New Zealand,2,49,3,0
1001371,New Zealand,2,49,2,0
1001371,New Zealand,2,49,1,0
1001371,New Zealand,2,49,0,0
1001371,New Zealand,2,49,-1,0
1001371,New Zealand,2,48,-2,0
1001371,New Zealand,2,48,-3,0
1001371,New Zealand,2,48,-4,0
1001371,New Zealand,2,48,-5,0
1001371,New Zealand,2,48,-5,4
1001371,New Zealand,2,48,-6,0
1001371,New Zealand,2,47,-6,1
1001371,New Zealand,2,47,-7,0
1001371,New Zealand,2,47,-7,6
1001371,New Zealand,2,47,-8,0
1001371,New Zealand,2,47,-9,0
1001371,New Zealand,2,47,-10,0
1001371,New Zealand,2,46,-11,0
1001371,New Zealand,2,46,-12,0
1001371,New Zealand,2,46,-13,0
1001371,New Zealand,2,46,-14,0
1001371,New Zealand,2,46,-14,4
1001371,New Zealand,2,46,-15,0
1001371,New Zealand,2,45,-15,2
1001371,New Zealand,2,45,-16,0
1001371,New Zealand,2,45,-17,0
1001371,New Zealand,2,45,-17,1
1001371,New Zealand,2,45,-18,0
1001371,New Zealand,2,45,-19,0
1001371,New Zealand,2,44,-19,6
1001371,New Zealand,2,44,-19,1
1001371,New Zealand,2,44,-20,0
1001371,New Zealand,2,44,-21,0
1001371,New Zealand,2,44,-21,4
1001371,New Zealand,2,44,-22,0
1001371,New Zealand,2,43,-22,1
1001371,New Zealand,2,43,-23,0
1001371,New Zealand,2,43,-23,1
1001371,New Zealand,2,43,-24,0
1001371,New Zealand,2,43,-25,0
1001371,New Zealand,2,43,-26,0
1001371,New Zealand,2,43,-27,0
1001371,New Zealand,2,42,-28,0
1001371,New Zealand,2,42,-29,0
1001371,New Zealand,2,42,-29,1
1001371,New Zealand,2,42,-30,0
1001371,New Zealand,2,42,-30,3
1001371,New Zealand,2,42,-30,1
1001371,New Zealand,2,41,-31,0
1001371,New Zealand,2,41,-32,0
1001371,New Zealand,2,41,-32,1
1001371,New Zealand,2,41,-32,4
1001371,New Zealand,2,41,-33,0
1001371,New Zealand,2,41,-34,0
1001371,New Zealand,2,40,-35,0
1001371,New Zealand,2,40,-35,1
1001371,New Zealand,2,40,-36,0
1001371,New Zealand,2,40,-37,0
1001371,New Zealand,2,40,-38,0
1001371,New Zealand,2,40,-39,0
1001371,New Zealand,2,39,-39,4
1001371,New Zealand,2,39,-40,0
1001371,New Zealand,2,39,-40,4
1001371,New Zealand,2,39,-41,0
1001371,New Zealand,2,39,-42,0
1001371,New Zealand,2,39,-42,4
1001371,New Zealand,2,38,-43,0
1001371,New Zealand,2,38,-44,0
1001371,New Zealand,2,38,-44,1
1001371,New Zealand,2,38,-44,1
1001371,New Zealand,2,38,-45,0
1001371,New Zealand,2,38,-45,4
1001371,New Zealand,2,37,-45,4
1001371,New Zealand,2,37,-46,0
1001371,New Zealand,2,37,-47,0
1001371,New Zealand,2,37,-47,1
1001371,New Zealand,2,37,-47,1
1001371,New Zealand,2,37,-48,0
1001371,New Zealand,2,36,-48,1
1001371,New Zealand,2,36,-48,1
1001371,New Zealand,2,36,-49,0
1001371,New Zealand,2,36,-50,0
1001371,New Zealand,2,36,-50,1
1001371,New Zealand,2,36,-51,0
1001371,New Zealand,2,35,-52,0
1001371,New Zealand,2,35,-52,1
1001371,New Zealand,2,35,-52,4
1001371,New Zealand,2,35,-53,0
1001371,New Zealand,2,35,-54,0
1001371,New Zealand,2,35,-55,0
1001371,New Zealand,2,34,-56,0
1001371,New Zealand,2,34,-57,0
1001371,New Zealand,2,34,-57,1
1001371,New Zealand,2,34,-58,0
1001371,New Zealand,2,34,-58,1
1001371,New Zealand,2,34,-58,1
1001371,New Zealand,2,33,-58,4
1001371,New Zealand,2,33,-58,1
1001371,New Zealand,2,33,-58,1
1001371,New Zealand,2,33,-58,1
1001371,New Zealand,2,33,-58,4
1001371,New Zealand,2,33,-58,1
1001371,New Zealand,2,32,-58,1
1001371,New Zealand,2,32,-58,1
1001371,New Zealand,2,32,-59,0
1001371,New Zealand,2,32,-60,0
1001371,New Zealand,2,32,-61,0
1001371,New Zealand,2,32,-61,3
1001371,New Zealand,2,31,-61,1
1001371,New Zealand,2,31,-62,0
1001371,New Zealand,2,31,-62,4
1001371,New Zealand,2,31,-62,4
1001371,New Zealand,2,31,-63,0
1001371,New Zealand,2,31,-63,2
1001371,New Zealand,2,30,-64,0
1001371,New Zealand,2,30,-64,2
1001371,New Zealand,2,30,-64,4
1001371,New Zealand,2,30,-64,6
1001371,New Zealand,2,30,-65,0
1001371,New Zealand,2,30,-65,1
1001371,New Zealand,2,29,-66,0
1001371,New Zealand,2,29,-66,4
1001371,New Zealand,2,29,-67,0
1001371,New Zealand,2,29,-67,1
1001371,New Zealand,2,29,-68,0
1001371,New Zealand,2,29,-68,1
